City,Date,PM2.5,PM10,NO,NO2,CO,SO2,O3,AQI,AQI_Bucket
Delhi,2016-11-20,323.74,350.18,120.28,117.17,1.52,27.23,53.69,438.0,Severe
Delhi,2016-11-21,340.61,439.26,165.78,128.85,1.6,26.25,50.47,474.0,Severe
Delhi,2016-11-22,281.76,399.82,127.69,111.52,1.55,25.26,32.17,471.0,Severe
Delhi,2016-11-23,174.56,443.12,103.4,98.73,1.24,30.13,38.25,432.0,Severe
Delhi,2016-11-30,246.25,437.91,80.12,95.64,1.16,20.23,44.16,441.0,Severe
Delhi,2016-12-01,263.61,473.72,100.79,83.15,1.25,19.08,49.44,418.0,Severe
Delhi,2016-12-02,263.25,422.11,143.08,101.67,1.05,20.38,34.89,474.0,Severe
Delhi,2016-12-03,196.6,432.38,102.23,97.75,1.41,23.49,34.86,419.0,Severe
Delhi,2016-12-06,293.91,497.31,110.07,96.68,1.86,23.11,38.89,402.0,Severe
Delhi,2016-12-07,283.61,414.27,64.52,81.86,1.34,23.69,53.91,472.0,Severe
Delhi,2016-12-08,238.21,374.88,70.46,72.44,1.53,22.2,36.02,422.0,Severe
Delhi,2016-12-09,295.62,502.98,106.85,71.44,1.66,23.47,38.31,443.0,Severe
Delhi,2016-12-10,189.09,249.35,30.67,58.86,0.84,20.83,41.6,413.0,Severe
Delhi,2016-12-12,210.28,365.65,138.78,76.9,2.39,23.52,30.87,418.0,Severe
Delhi,2016-12-13,209.91,438.88,143.91,76.81,1.32,21.71,32.12,413.0,Severe
Delhi,2016-12-17,229.35,450.31,110.1,88.54,1.16,21.22,33.35,437.0,Severe
Delhi,2016-12-18,232.33,433.94,110.14,86.92,1.17,21.99,34.3,411.0,Severe
Delhi,2016-12-19,236.24,445.54,87.1,88.02,0.92,21.32,31.86,443.0,Severe
Delhi,2016-12-23,364.15,616.99,149.58,122.88,1.92,22.09,45.0,470.0,Severe
Delhi,2016-12-24,411.8,605.65,93.94,114.03,1.65,19.54,41.56,576.0,Severe
Delhi,2016-12-25,232.41,346.57,30.11,59.88,0.7,19.37,38.99,412.0,Severe
Delhi,2016-12-28,273.82,515.41,192.34,129.41,1.61,26.1,40.19,455.0,Severe
Delhi,2016-12-29,339.96,535.68,103.69,108.76,1.3,21.6,55.09,524.0,Severe
Delhi,2017-01-04,248.01,341.15,186.07,91.07,1.55,23.11,41.13,439.0,Severe
Delhi,2017-01-12,216.73,423.24,111.19,79.35,0.95,20.33,32.17,417.0,Severe
Delhi,2017-01-13,232.37,426.02,109.5,85.07,1.03,24.71,33.09,426.0,Severe
Delhi,2017-01-14,309.28,318.52,113.37,84.75,0.37,11.7,29.53,439.0,Severe
Delhi,2017-01-22,286.6,360.04,78.33,63.71,0.09,18.75,19.1,446.0,Severe
Delhi,2017-01-25,241.78,370.37,128.62,88.02,1.08,23.95,40.58,450.0,Severe
Delhi,2017-02-03,194.99,427.02,155.9,88.38,1.26,19.98,39.02,438.0,Severe
Delhi,2017-02-04,186.65,324.14,70.65,62.01,0.92,17.04,43.9,407.0,Severe
Delhi,2017-02-24,451.25,104.82,22.53,42.2,0.0,6.64,55.11,449.0,Severe
Delhi,2017-02-25,425.22,103.74,28.71,46.64,0.0,8.41,55.2,516.0,Severe
Delhi,2017-02-26,328.23,198.09,50.17,59.34,0.41,17.55,31.79,520.0,Severe
Delhi,2017-03-23,151.17,342.53,135.8,70.55,0.55,27.21,31.7,417.0,Severe
Delhi,2017-04-07,150.76,543.0,61.75,74.99,0.35,27.69,35.44,428.0,Severe
Delhi,2017-04-08,151.25,410.15,104.57,77.6,0.48,33.4,36.52,497.0,Severe
Delhi,2017-04-14,184.69,371.87,140.56,110.15,1.1,50.31,43.31,418.0,Severe
Delhi,2017-04-16,175.23,409.95,114.73,102.55,1.12,62.6,40.1,416.0,Severe
Delhi,2017-04-17,145.22,389.03,62.73,102.55,0.75,42.39,35.43,403.0,Severe
Delhi,2017-04-18,152.84,400.78,56.91,88.05,0.4,44.15,28.65,415.0,Severe
Delhi,2017-04-19,136.35,356.47,90.13,80.08,0.67,41.33,32.02,412.0,Severe
Delhi,2017-05-03,145.74,367.73,62.01,97.21,1.06,54.83,43.78,419.0,Severe
Delhi,2017-05-05,207.4,429.32,68.51,75.66,0.99,46.67,50.69,455.0,Severe
Delhi,2017-05-06,204.56,363.53,126.22,92.19,1.5,51.7,43.3,435.0,Severe
Delhi,2017-05-07,220.77,376.33,150.24,92.34,2.08,45.39,42.33,468.0,Severe
Delhi,2017-05-08,183.82,392.34,78.17,94.19,1.34,52.99,39.49,442.0,Severe
Delhi,2017-05-12,216.96,500.59,47.65,70.84,0.89,65.5,66.7,474.0,Severe
Delhi,2017-05-13,198.09,356.85,72.18,87.53,1.17,53.24,63.83,479.0,Severe
Delhi,2017-05-21,178.44,505.07,65.22,52.38,0.88,40.4,49.89,505.0,Severe
Delhi,2017-05-23,118.43,326.02,135.99,84.21,0.89,37.55,39.59,421.0,Severe
Delhi,2017-10-20,426.52,387.13,56.28,54.76,1.06,36.85,41.14,497.0,Severe
Delhi,2017-10-21,213.12,317.52,42.71,50.13,1.46,20.55,34.52,404.0,Severe
Delhi,2017-11-07,517.93,654.68,51.67,65.17,2.37,15.29,56.06,532.0,Severe
Delhi,2017-11-08,639.19,796.88,55.83,77.51,2.74,20.46,55.51,675.0,Severe
Delhi,2017-11-09,495.9,652.21,54.71,81.67,2.37,15.68,86.62,677.0,Severe
Delhi,2017-11-10,370.73,496.48,55.07,80.73,2.45,17.84,104.94,597.0,Severe
Delhi,2017-11-11,363.77,511.44,78.16,78.61,2.32,17.8,95.54,471.0,Severe
Delhi,2017-11-12,465.08,622.4,66.78,70.1,2.44,13.94,88.03,613.0,Severe
Delhi,2017-11-13,354.56,498.63,65.36,65.77,2.33,15.58,94.42,561.0,Severe
Delhi,2017-11-14,254.36,365.91,34.12,56.46,1.74,13.67,69.5,444.0,Severe
Delhi,2017-12-04,261.82,390.1,74.66,65.49,2.49,20.17,32.64,415.0,Severe
Delhi,2017-12-05,230.56,358.86,61.13,64.61,2.41,18.29,50.69,404.0,Severe
Delhi,2017-12-11,218.87,338.45,97.35,71.25,2.28,24.39,66.07,406.0,Severe
Delhi,2017-12-21,293.14,435.23,32.3,61.63,1.45,22.54,66.06,467.0,Severe
Delhi,2017-12-30,273.56,401.15,69.31,60.4,1.96,21.01,61.73,421.0,Severe
Delhi,2017-12-31,306.17,445.58,83.77,66.97,1.95,17.97,76.45,451.0,Severe
Delhi,2018-01-01,303.41,415.09,62.76,63.92,1.8,18.58,68.75,462.0,Severe
Delhi,2018-01-02,277.48,422.59,31.26,53.73,1.52,12.43,68.68,439.0,Severe
Delhi,2018-01-03,217.01,336.87,37.98,52.24,1.29,10.28,54.94,405.0,Severe
Delhi,2018-01-06,252.57,378.9,65.27,59.12,1.59,18.15,39.65,403.0,Severe
Delhi,2018-01-18,276.25,428.08,48.32,55.08,2.04,21.02,72.89,411.0,Severe
Delhi,2018-01-19,253.7,398.16,41.26,49.45,1.82,22.27,73.6,451.0,Severe
Delhi,2018-04-21,119.24,480.07,9.64,30.99,0.89,12.08,61.05,444.0,Severe
Delhi,2018-06-13,261.77,743.98,11.58,25.75,0.77,6.91,27.45,453.0,Severe
Delhi,2018-06-14,225.49,761.91,11.75,25.37,0.72,7.22,43.38,522.0,Severe
Delhi,2018-06-15,153.28,613.34,12.05,24.61,0.7,7.31,40.15,593.0,Severe
Delhi,2018-06-16,127.32,516.85,10.15,25.0,0.68,7.29,45.76,531.0,Severe
Delhi,2018-10-28,205.0,375.23,81.11,57.66,2.45,15.62,52.78,403.0,Severe
Delhi,2018-10-30,263.39,459.45,98.5,70.46,2.9,17.62,50.55,456.0,Severe
Delhi,2018-10-31,225.17,405.94,99.9,68.02,2.91,18.11,47.05,422.0,Severe
Delhi,2018-11-01,236.67,416.97,106.68,71.63,2.97,20.12,45.98,433.0,Severe
Delhi,2018-11-05,361.98,500.01,26.22,48.25,1.88,14.63,45.0,424.0,Severe
Delhi,2018-11-06,177.88,312.87,23.48,43.78,1.29,15.37,45.01,411.0,Severe
Delhi,2018-11-08,420.3,509.73,89.1,64.57,2.45,26.52,38.35,452.0,Severe
Delhi,2018-11-09,300.91,440.76,89.45,68.25,2.65,17.41,47.94,487.0,Severe
Delhi,2018-11-10,288.86,447.4,99.32,79.5,3.01,18.01,42.55,430.0,Severe
Delhi,2018-11-11,256.68,425.12,91.92,70.55,2.89,16.2,51.68,454.0,Severe
Delhi,2018-11-12,271.7,464.28,75.93,71.88,2.85,17.4,53.37,437.0,Severe
Delhi,2018-11-13,265.06,441.43,85.28,74.72,2.74,18.72,37.8,454.0,Severe
Delhi,2018-12-10,264.63,453.77,89.36,66.58,2.75,16.74,42.51,431.0,Severe
Delhi,2018-12-11,274.97,461.98,93.61,68.87,2.78,15.49,41.9,464.0,Severe
Delhi,2018-12-12,209.63,327.23,56.21,55.1,1.95,14.64,36.34,443.0,Severe
Delhi,2018-12-20,258.1,429.33,114.21,68.97,2.64,17.68,40.5,423.0,Severe
Delhi,2018-12-21,252.2,403.18,74.98,66.03,2.22,15.9,38.38,422.0,Severe
Delhi,2018-12-22,326.79,502.83,85.55,78.71,2.59,18.47,44.98,468.0,Severe
Delhi,2018-12-23,401.58,560.68,112.95,77.63,3.36,18.21,50.65,557.0,Severe
Delhi,2018-12-24,378.68,546.59,123.73,75.26,3.36,17.86,43.25,577.0,Severe
Delhi,2018-12-25,268.2,399.37,45.37,61.2,1.9,14.14,36.37,475.0,Severe
Delhi,2018-12-26,241.0,366.1,59.69,65.2,1.99,15.37,39.09,405.0,Severe
Delhi,2018-12-27,290.1,453.45,110.91,78.43,2.87,18.03,40.96,458.0,Severe
Delhi,2018-12-28,249.23,387.84,39.19,60.59,1.66,14.8,37.38,413.0,Severe
Delhi,2018-12-29,248.12,399.14,74.28,64.97,1.96,16.49,39.29,420.0,Severe
Delhi,2018-12-30,336.42,503.99,127.84,76.89,2.94,19.91,42.87,484.0,Severe
Delhi,2018-12-31,319.69,494.51,105.28,70.54,2.7,17.38,41.44,509.0,Severe
Delhi,2019-01-01,287.34,461.02,92.04,69.46,2.54,17.77,39.58,475.0,Severe
Delhi,2019-01-02,331.2,515.72,101.08,75.06,2.78,18.27,43.3,501.0,Severe
Delhi,2019-01-03,355.4,519.34,77.92,66.2,2.55,15.12,39.77,537.0,Severe
Delhi,2019-01-04,246.46,388.79,47.83,57.53,2.01,13.22,28.75,432.0,Severe
Delhi,2019-01-05,262.53,411.49,64.97,60.35,2.23,15.59,36.33,440.0,Severe
Delhi,2019-01-11,278.95,432.2,118.55,76.71,2.9,20.03,35.61,401.0,Severe
Delhi,2019-01-12,311.03,465.89,117.23,85.14,3.11,17.81,39.78,482.0,Severe
Delhi,2019-01-13,272.45,403.32,64.96,66.11,2.36,17.83,37.53,464.0,Severe
Delhi,2019-01-17,358.91,519.49,108.96,84.74,3.13,19.63,39.76,515.0,Severe
Delhi,2019-01-18,237.22,364.61,56.97,68.58,2.06,14.7,30.35,437.0,Severe
Delhi,2019-01-19,262.68,402.21,100.7,77.9,2.35,18.07,34.75,411.0,Severe
Delhi,2019-01-20,314.59,478.43,158.63,106.04,3.66,20.98,45.03,480.0,Severe
Delhi,2019-01-21,175.49,289.4,58.34,63.04,1.83,16.82,32.77,413.0,Severe
Delhi,2019-10-28,301.39,420.35,35.11,48.45,1.77,18.03,42.79,417.0,Severe
Delhi,2019-10-29,287.56,440.77,58.36,60.03,2.43,12.71,33.2,419.0,Severe
Delhi,2019-10-30,279.32,454.35,87.7,63.87,2.67,13.81,34.86,452.0,Severe
Delhi,2019-10-31,314.32,500.04,99.58,71.37,2.92,15.86,38.29,460.0,Severe
Delhi,2019-11-01,388.45,584.15,62.6,73.61,2.59,16.32,49.77,591.0,Severe
Delhi,2019-11-02,320.26,467.74,34.23,54.1,1.93,12.88,35.0,473.0,Severe
Delhi,2019-11-03,582.28,706.58,28.98,49.67,2.39,10.2,33.91,659.0,Severe
Delhi,2019-11-04,272.3,386.16,29.75,44.53,1.47,11.68,36.82,532.0,Severe
Delhi,2019-11-12,384.34,529.59,51.47,66.1,2.25,14.41,48.8,475.0,Severe
Delhi,2019-11-13,383.36,541.19,62.74,73.6,2.5,15.12,39.52,532.0,Severe
Delhi,2019-11-14,371.42,545.66,77.46,82.63,2.92,16.26,26.54,537.0,Severe
Delhi,2019-11-15,423.52,576.12,44.06,59.35,2.35,14.14,37.71,595.0,Severe
Delhi,2019-11-16,174.03,293.0,23.38,42.35,1.34,12.89,31.94,438.0,Severe
Delhi,2019-12-06,241.69,362.1,73.76,69.73,2.03,13.41,32.34,423.0,Severe
Delhi,2019-12-08,239.98,355.16,109.28,68.59,2.88,13.69,32.51,404.0,Severe
Delhi,2019-12-11,299.85,452.65,106.35,85.56,3.2,14.71,41.46,430.0,Severe
Delhi,2019-12-12,284.18,412.59,46.67,64.36,2.01,12.61,44.13,471.0,Severe
Delhi,2019-12-20,316.09,449.06,40.57,60.58,2.16,9.92,29.05,452.0,Severe
Delhi,2019-12-21,249.87,353.94,37.13,50.24,1.71,8.52,23.62,441.0,Severe
Delhi,2019-12-28,275.6,426.12,60.13,55.98,1.96,10.26,27.92,425.0,Severe
Delhi,2019-12-29,326.79,500.15,32.73,57.76,1.86,10.25,35.11,455.0,Severe
Delhi,2019-12-30,333.43,486.35,54.97,55.61,2.24,11.15,26.44,506.0,Severe
Delhi,2019-12-31,245.53,338.18,44.49,47.5,1.8,11.03,28.07,417.0,Severe
Delhi,2020-01-01,372.14,483.87,109.53,64.18,3.15,18.49,39.58,492.0,Severe
Delhi,2020-01-02,327.04,439.31,120.76,64.8,3.32,19.95,36.5,485.0,Severe
Delhi,2020-01-03,228.9,337.04,111.09,55.65,2.8,14.93,27.82,426.0,Severe
Delhi,2015-01-04,151.84,241.84,25.01,36.91,11.54,4.63,25.36,319.0,Very Poor
Delhi,2015-01-05,146.6,219.13,14.01,34.92,9.2,3.33,23.2,325.0,Very Poor
Delhi,2015-01-06,149.58,252.1,17.21,37.84,9.44,3.66,26.83,318.0,Very Poor
Delhi,2015-01-07,217.87,376.51,26.99,40.15,9.78,5.82,28.96,353.0,Very Poor
Delhi,2015-01-08,229.9,360.95,23.34,43.16,11.01,3.31,30.51,383.0,Very Poor
Delhi,2015-01-09,201.66,397.43,19.18,38.56,11.09,3.48,32.94,375.0,Very Poor
Delhi,2015-01-10,221.02,361.74,24.79,46.39,9.7,5.91,34.12,376.0,Very Poor
Delhi,2015-01-11,205.41,393.2,28.46,47.29,10.98,5.54,50.37,379.0,Very Poor
Delhi,2015-01-12,212.41,345.63,24.77,44.71,9.3,5.17,40.08,375.0,Very Poor
Delhi,2015-01-13,197.61,301.04,34.28,45.88,11.52,5.95,39.54,366.0,Very Poor
Delhi,2015-01-14,164.39,227.38,20.78,41.17,10.32,4.85,42.05,353.0,Very Poor
Delhi,2015-01-15,166.19,283.93,47.91,56.7,10.81,6.94,43.25,340.0,Very Poor
Delhi,2015-01-16,174.98,309.99,42.33,49.41,11.46,4.69,34.7,356.0,Very Poor
Delhi,2015-01-17,196.46,356.2,42.18,53.04,8.87,5.13,25.77,360.0,Very Poor
Delhi,2015-01-18,201.51,359.75,45.51,53.77,8.99,5.43,23.22,370.0,Very Poor
Delhi,2015-01-19,183.35,305.13,27.32,39.88,9.02,4.21,25.34,362.0,Very Poor
Delhi,2015-01-20,165.63,257.04,16.47,34.23,8.03,4.11,22.69,340.0,Very Poor
Delhi,2015-01-21,159.54,235.27,12.27,22.56,9.01,7.05,18.56,338.0,Very Poor
Delhi,2015-01-22,143.68,183.89,14.75,21.82,10.58,8.64,6.94,332.0,Very Poor
Delhi,2015-01-24,164.98,200.02,10.38,15.77,9.39,8.89,9.35,324.0,Very Poor
Delhi,2015-01-25,148.59,203.81,11.82,20.83,11.44,5.96,16.65,333.0,Very Poor
Delhi,2015-01-27,154.2,217.2,14.41,30.39,10.36,6.42,17.11,318.0,Very Poor
Delhi,2015-01-29,173.13,277.0,23.14,38.34,11.74,5.53,16.29,327.0,Very Poor
Delhi,2015-01-30,178.04,272.61,19.8,38.43,11.58,6.43,14.91,345.0,Very Poor
Delhi,2015-01-31,158.59,207.06,30.67,41.36,8.7,5.03,17.51,334.0,Very Poor
Delhi,2015-02-01,211.59,371.05,57.56,58.17,13.08,9.9,23.28,358.0,Very Poor
Delhi,2015-02-02,163.64,219.84,13.7,37.25,10.59,5.31,28.38,349.0,Very Poor
Delhi,2015-02-03,157.71,194.09,12.28,31.05,8.21,5.64,28.56,334.0,Very Poor
Delhi,2015-02-04,137.26,147.08,15.21,29.69,9.11,5.06,15.07,313.0,Very Poor
Delhi,2015-02-06,151.6,330.99,46.66,67.0,5.51,9.13,33.92,303.0,Very Poor
Delhi,2015-02-07,160.75,210.52,37.54,57.69,10.28,6.91,43.44,329.0,Very Poor
Delhi,2015-02-08,145.34,215.69,30.54,50.39,5.39,8.66,30.43,323.0,Very Poor
Delhi,2015-02-10,153.07,218.23,23.41,42.2,10.88,5.81,19.02,319.0,Very Poor
Delhi,2015-02-11,116.91,316.14,33.79,53.63,12.64,7.54,27.17,334.0,Very Poor
Delhi,2015-02-12,177.98,394.97,30.48,42.73,13.75,9.2,25.58,342.0,Very Poor
Delhi,2015-02-13,167.01,328.43,32.23,44.61,11.26,7.77,27.62,341.0,Very Poor
Delhi,2015-02-14,193.96,412.46,81.47,53.81,11.73,9.36,34.22,377.0,Very Poor
Delhi,2015-02-15,184.06,497.37,44.16,58.15,13.78,9.13,40.91,391.0,Very Poor
Delhi,2015-02-16,152.62,310.74,24.32,44.22,11.55,6.79,34.36,358.0,Very Poor
Delhi,2015-02-17,161.27,195.78,23.71,25.4,10.3,5.6,41.62,327.0,Very Poor
Delhi,2015-02-18,188.2,253.53,69.2,60.29,16.23,8.65,36.54,365.0,Very Poor
Delhi,2015-02-19,159.97,193.78,24.53,40.51,13.11,5.08,31.88,352.0,Very Poor
Delhi,2015-02-20,144.12,162.2,18.1,34.71,11.45,5.93,31.61,317.0,Very Poor
Delhi,2015-02-21,155.38,191.03,35.51,45.11,14.21,12.24,30.11,320.0,Very Poor
Delhi,2015-02-24,170.16,238.33,36.04,48.4,14.17,9.28,37.39,354.0,Very Poor
Delhi,2015-02-25,148.19,169.57,14.79,29.28,14.13,5.94,31.57,340.0,Very Poor
Delhi,2015-02-26,140.78,171.64,11.34,20.95,13.61,6.98,28.72,323.0,Very Poor
Delhi,2015-02-27,130.42,163.67,13.85,24.75,12.78,12.12,34.08,315.0,Very Poor
Delhi,2015-02-28,105.86,169.28,9.21,20.65,11.8,12.48,41.38,310.0,Very Poor
Delhi,2015-03-01,71.83,98.89,8.49,21.42,11.62,10.99,22.51,324.0,Very Poor
Delhi,2015-03-06,101.75,163.14,20.56,26.59,10.55,5.96,33.67,322.0,Very Poor
Delhi,2015-03-12,115.93,203.75,18.48,32.29,11.3,7.03,35.05,315.0,Very Poor
Delhi,2015-03-13,108.66,173.89,15.61,30.75,10.23,10.65,34.05,307.0,Very Poor
Delhi,2015-03-25,107.26,201.08,21.52,33.82,11.69,11.82,45.78,340.0,Very Poor
Delhi,2015-03-26,109.78,217.9,24.1,33.02,12.67,9.3,40.0,358.0,Very Poor
Delhi,2015-03-28,102.22,212.96,22.14,29.41,10.47,17.16,40.23,323.0,Very Poor
Delhi,2015-03-29,104.36,202.01,23.55,33.86,14.42,16.92,32.84,360.0,Very Poor
Delhi,2015-04-01,112.86,167.6,24.6,32.71,10.15,19.48,38.45,309.0,Very Poor
Delhi,2015-04-06,119.7,195.47,34.3,32.83,11.01,16.63,30.32,343.0,Very Poor
Delhi,2015-04-08,95.34,120.2,11.64,34.72,9.28,17.99,61.68,308.0,Very Poor
Delhi,2015-04-11,131.39,234.65,22.86,59.52,5.84,21.5,73.72,375.0,Very Poor
Delhi,2015-04-15,98.79,161.43,18.39,47.41,11.65,13.75,31.14,316.0,Very Poor
Delhi,2015-04-18,119.82,268.65,26.27,51.11,8.21,17.21,65.72,378.0,Very Poor
Delhi,2015-04-20,121.51,336.63,18.14,60.41,6.75,20.98,87.04,392.0,Very Poor
Delhi,2015-04-21,114.5,327.81,23.52,50.7,6.84,19.38,74.49,391.0,Very Poor
Delhi,2015-04-22,101.83,279.41,26.26,55.27,7.36,19.29,69.41,368.0,Very Poor
Delhi,2015-04-23,118.57,273.68,33.93,76.46,6.58,21.81,76.14,365.0,Very Poor
Delhi,2015-04-24,143.22,313.53,42.58,88.61,6.42,26.89,89.42,383.0,Very Poor
Delhi,2015-04-25,106.76,318.88,22.5,58.87,6.75,17.56,93.54,367.0,Very Poor
Delhi,2015-04-26,65.36,160.3,13.17,31.23,8.44,12.67,77.43,334.0,Very Poor
Delhi,2015-05-02,72.66,206.1,25.56,62.09,9.46,16.16,43.06,312.0,Very Poor
Delhi,2015-05-03,121.94,334.02,52.12,83.3,11.95,19.43,41.71,372.0,Very Poor
Delhi,2015-05-04,108.98,326.71,52.0,85.5,8.08,17.53,37.7,387.0,Very Poor
Delhi,2015-05-06,171.33,346.98,53.42,87.88,7.1,25.26,92.66,398.0,Very Poor
Delhi,2015-05-08,90.66,305.38,25.55,56.54,6.65,20.79,74.84,361.0,Very Poor
Delhi,2015-05-09,106.4,285.38,43.33,63.57,9.35,18.15,76.38,378.0,Very Poor
Delhi,2015-05-10,101.21,283.47,20.83,57.51,10.6,16.92,67.97,381.0,Very Poor
Delhi,2015-05-11,97.57,336.82,11.91,42.7,8.79,15.11,87.93,388.0,Very Poor
Delhi,2015-05-12,96.34,293.26,11.54,43.04,6.27,10.84,83.43,346.0,Very Poor
Delhi,2015-05-13,83.42,174.52,10.5,48.61,8.14,9.08,55.62,328.0,Very Poor
Delhi,2015-05-15,97.87,240.34,27.46,63.55,10.81,15.02,77.87,396.0,Very Poor
Delhi,2015-05-17,97.16,188.39,15.83,57.63,8.4,20.15,70.29,345.0,Very Poor
Delhi,2015-05-19,89.85,240.31,16.42,75.47,8.04,14.58,79.55,319.0,Very Poor
Delhi,2015-05-21,75.54,335.13,27.16,53.03,8.25,14.85,42.61,352.0,Very Poor
Delhi,2015-05-22,67.91,235.99,34.97,56.84,8.32,14.77,64.34,338.0,Very Poor
Delhi,2015-05-23,69.02,313.73,38.94,52.79,7.06,10.73,66.63,321.0,Very Poor
Delhi,2015-05-25,117.27,340.66,51.72,60.65,7.66,11.78,95.72,344.0,Very Poor
Delhi,2015-05-26,96.09,311.08,24.98,51.77,5.25,9.9,79.4,337.0,Very Poor
Delhi,2015-05-27,84.71,231.35,42.01,70.43,8.54,17.48,80.71,355.0,Very Poor
Delhi,2015-05-28,182.76,436.17,54.87,72.67,6.89,14.33,83.33,371.0,Very Poor
Delhi,2015-05-30,92.68,239.12,47.05,65.26,7.59,17.68,69.95,366.0,Very Poor
Delhi,2015-05-31,73.62,236.8,19.04,41.86,7.12,13.08,87.47,346.0,Very Poor
Delhi,2015-06-05,83.02,241.67,16.05,62.63,11.36,4.12,52.03,327.0,Very Poor
Delhi,2015-06-06,44.54,119.29,11.64,46.37,11.94,7.37,37.09,384.0,Very Poor
Delhi,2015-06-10,63.77,166.31,12.93,31.27,2.58,5.91,56.84,309.0,Very Poor
Delhi,2015-06-16,132.21,282.05,45.43,81.57,1.73,6.16,82.42,331.0,Very Poor
Delhi,2015-06-17,123.56,271.79,32.84,70.96,1.57,6.95,74.01,327.0,Very Poor
Delhi,2015-06-18,132.21,268.84,34.59,94.25,1.82,9.31,87.24,313.0,Very Poor
Delhi,2015-09-03,99.5,278.36,33.04,35.31,1.17,9.82,72.94,315.0,Very Poor
Delhi,2015-09-04,97.31,284.54,50.0,41.7,1.36,14.94,71.5,368.0,Very Poor
Delhi,2015-10-04,145.97,335.82,62.2,62.84,2.26,15.08,44.92,369.0,Very Poor
Delhi,2015-10-05,180.52,347.95,80.34,75.42,3.15,17.32,45.8,375.0,Very Poor
Delhi,2015-10-07,144.04,305.35,25.78,57.05,1.73,11.15,49.32,383.0,Very Poor
Delhi,2015-10-08,148.44,291.66,35.13,58.32,1.96,12.13,66.62,388.0,Very Poor
Delhi,2015-10-09,130.22,284.27,56.83,65.15,2.5,15.27,63.16,351.0,Very Poor
Delhi,2015-10-10,147.71,287.93,100.27,61.29,2.48,13.94,58.24,320.0,Very Poor
Delhi,2015-10-12,100.7,232.58,74.45,52.92,1.98,14.75,65.55,312.0,Very Poor
Delhi,2015-10-16,148.29,301.61,60.16,68.24,2.07,11.98,84.74,356.0,Very Poor
Delhi,2015-10-17,90.66,137.89,38.65,20.29,1.62,7.56,44.21,388.0,Very Poor
Delhi,2015-10-19,170.28,312.88,56.52,61.67,2.08,16.24,92.96,392.0,Very Poor
Delhi,2015-10-21,158.04,265.39,23.76,46.9,2.98,15.64,79.5,384.0,Very Poor
Delhi,2015-10-23,143.73,289.01,54.93,67.38,2.05,21.35,69.55,343.0,Very Poor
Delhi,2015-10-24,169.22,341.7,90.18,71.38,3.07,18.2,47.92,383.0,Very Poor
Delhi,2015-10-25,147.65,281.8,33.05,56.46,1.78,13.81,65.83,374.0,Very Poor
Delhi,2015-10-27,113.2,260.46,30.2,49.25,1.74,21.2,63.88,334.0,Very Poor
Delhi,2015-10-28,112.89,254.24,32.12,43.78,2.07,18.61,71.98,333.0,Very Poor
Delhi,2015-10-31,245.97,274.06,36.55,35.11,1.74,17.66,42.32,340.0,Very Poor
Delhi,2015-11-05,161.78,234.94,44.61,63.78,1.76,21.21,75.71,388.0,Very Poor
Delhi,2015-11-09,201.44,364.2,88.69,79.2,2.01,40.75,108.12,378.0,Very Poor
Delhi,2015-11-15,214.24,342.13,49.66,83.62,2.1,22.68,101.15,367.0,Very Poor
Delhi,2015-11-16,184.02,323.56,81.18,85.03,2.26,21.27,94.79,383.0,Very Poor
Delhi,2015-11-17,136.22,280.47,44.56,57.11,2.1,17.53,71.44,347.0,Very Poor
Delhi,2015-11-18,188.09,367.46,74.07,74.39,2.3,21.78,86.88,369.0,Very Poor
Delhi,2015-11-19,238.69,397.16,106.26,96.62,2.87,25.59,101.68,392.0,Very Poor
Delhi,2015-11-25,149.14,312.85,33.11,54.63,1.98,15.97,81.11,376.0,Very Poor
Delhi,2015-11-26,182.5,317.46,91.98,69.29,1.84,21.35,93.71,347.0,Very Poor
Delhi,2015-11-27,193.58,343.26,60.96,71.35,1.71,19.49,90.46,343.0,Very Poor
Delhi,2015-11-28,172.89,294.29,32.3,47.21,1.43,17.09,70.51,362.0,Very Poor
Delhi,2015-11-29,190.46,342.59,64.72,51.84,1.88,20.73,67.97,319.0,Very Poor
Delhi,2015-12-01,183.28,371.83,56.71,83.03,1.77,16.48,93.52,400.0,Very Poor
Delhi,2015-12-02,170.74,399.64,61.75,95.99,1.87,19.04,88.0,386.0,Very Poor
Delhi,2015-12-03,190.14,412.29,43.24,92.91,1.74,19.24,86.19,385.0,Very Poor
Delhi,2015-12-04,186.64,352.14,64.77,79.52,2.28,20.76,88.93,392.0,Very Poor
Delhi,2015-12-06,218.22,439.01,129.37,113.45,3.24,34.05,122.22,394.0,Very Poor
Delhi,2015-12-10,211.95,386.66,51.4,78.05,2.46,22.11,123.11,383.0,Very Poor
Delhi,2015-12-11,198.38,410.6,57.61,64.21,2.1,18.41,119.41,377.0,Very Poor
Delhi,2015-12-12,184.12,385.05,47.72,55.01,1.91,16.09,122.43,379.0,Very Poor
Delhi,2015-12-13,135.42,338.3,71.54,63.9,2.01,18.89,101.58,333.0,Very Poor
Delhi,2015-12-14,118.6,380.24,56.5,59.09,2.7,13.66,79.22,314.0,Very Poor
Delhi,2015-12-17,152.24,382.572,54.06,23.07,1.89,19.41,29.89,308.0,Very Poor
